Wavelength(m)	n	k
# material: Al2O3
# source: M. R. Querry. Optical constants, Contractor Report CRDC-CR-85034 (1985)
# conditions: -Al2O3 (Sapphire). Ordinary ray (o).
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/Al2O3/nk/Querry-o.yml
# type: tabulated nk
# range: 2.1000e-07 - 5.5556e-05 m
# converted: 2026-07-31 (wavelength um -> m)
6.060600e-06	1.554	0.034
6.097600e-06	1.551	0.035
6.135000e-06	1.548	0.036
6.172800e-06	1.544	0.036
6.211200e-06	1.542	0.036
6.250000e-06	1.538	0.035
6.289300e-06	1.535	0.036
6.329100e-06	1.532	0.037
6.369400e-06	1.528	0.038
6.410300e-06	1.524	0.037
6.451600e-06	1.521	0.037
6.493500e-06	1.517	0.038
6.535900e-06	1.513	0.039
6.578900e-06	1.509	0.039
6.622500e-06	1.505	0.039
6.666700e-06	1.501	0.039
6.711400e-06	1.497	0.039
6.756800e-06	1.492	0.04
6.802700e-06	1.487	0.041
6.849300e-06	1.482	0.041
6.896600e-06	1.478	0.041
6.944400e-06	1.473	0.041
6.993000e-06	1.467	0.042
7.042300e-06	1.462	0.044
7.092200e-06	1.457	0.045
7.142900e-06	1.452	0.045
7.194200e-06	1.447	0.044
7.246400e-06	1.441	0.045
7.299300e-06	1.435	0.046
7.352900e-06	1.428	0.047
7.407400e-06	1.422	0.047
7.462700e-06	1.416	0.047
7.518800e-06	1.409	0.047
7.575800e-06	1.402	0.048
7.633600e-06	1.395	0.048
7.692300e-06	1.388	0.048
7.751900e-06	1.38	0.047
7.812500e-06	1.371	0.045
7.874000e-06	1.359	0.044
7.936500e-06	1.345	0.055
8.000000e-06	1.345	0.056
8.064500e-06	1.336	0.051
8.130100e-06	1.321	0.054
8.196700e-06	1.311	0.053
8.264500e-06	1.301	0.057
8.333300e-06	1.294	0.055
8.403400e-06	1.276	0.053
8.474600e-06	1.265	0.054
8.547000e-06	1.243	0.058
8.620700e-06	1.236	0.068
8.695700e-06	1.228	0.067
8.771900e-06	1.218	0.062
8.849600e-06	1.197	0.061
8.928600e-06	1.173	0.063
9.009000e-06	1.16	0.074
9.090900e-06	1.149	0.08
9.174300e-06	1.136	0.073
9.259300e-06	1.113	0.063
9.345800e-06	1.079	0.064
9.434000e-06	1.05	0.074
9.523800e-06	1.032	0.089
9.615400e-06	1.014	0.091
9.708700e-06	0.99	0.088
9.803900e-06	0.961	0.089
9.901000e-06	0.927	0.088
1.000000e-05	0.89	0.094
1.010100e-05	0.854	0.097
1.020410e-05	0.813	0.103
1.030930e-05	0.768	0.108
1.041670e-05	0.717	0.112
1.052630e-05	0.658	0.12
1.063830e-05	0.592	0.13
1.075270e-05	0.514	0.139
1.086960e-05	0.401	0.166
1.098900e-05	0.279	0.239
1.111110e-05	0.182	0.355
1.123600e-05	0.124	0.484
1.136360e-05	0.098	0.608
1.149430e-05	0.087	0.719
1.162790e-05	0.083	0.822
1.176470e-05	0.081	0.915
1.190480e-05	0.079	1.002
1.204820e-05	0.078	1.088
1.219510e-05	0.078	1.176
1.234570e-05	0.079	1.266
1.250000e-05	0.082	1.356
1.265820e-05	0.083	1.439
1.282050e-05	0.081	1.524
1.298700e-05	0.08	1.618
1.315790e-05	0.079	1.721
1.333330e-05	0.079	1.833
1.351350e-05	0.08	1.948
1.369860e-05	0.091	2.064
1.388890e-05	0.105	2.178
1.408450e-05	0.114	2.311
1.428570e-05	0.114	2.466
1.449280e-05	0.117	2.645
1.470590e-05	0.135	2.838
1.492540e-05	0.172	3.049
1.515150e-05	0.243	3.326
1.538460e-05	0.369	3.683
1.562500e-05	0.664	4.25
1.587300e-05	1.672	3.46
1.612900e-05	0.735	3.626
1.639340e-05	0.774	4.26
1.666670e-05	1.062	4.919
1.694920e-05	1.523	5.835
1.724140e-05	2.382	6.996
1.754390e-05	5.146	8.491
1.785710e-05	8.559	3.839
1.818180e-05	6.585	1.299
1.851850e-05	5.308	0.642
1.886790e-05	4.497	0.42
1.923080e-05	3.797	0.48
1.960780e-05	3.232	0.662
2.000000e-05	2.725	0.591
2.040820e-05	1.951	0.573
2.083330e-05	0.629	1.22
2.127660e-05	0.283	2.824
2.173910e-05	0.512	4.73
2.222220e-05	1.472	7.373
2.272730e-05	7.25	11.173
2.325580e-05	9.484	1.231
2.380950e-05	6.881	0.312
2.439020e-05	5.718	0.108
2.500000e-05	5.02	0.066
2.564100e-05	3.879	0.606
2.631580e-05	5.677	1.312
2.702700e-05	4.903	0.108
2.777780e-05	4.56	-0.069
2.857140e-05	4.279	-0.089
2.941180e-05	4.122	-0.043
3.030300e-05	4	0.01
3.125000e-05	3.893	0.046
3.225810e-05	3.803	0.019
3.333330e-05	3.723	0.013
3.448280e-05	3.667	0.077
3.571430e-05	3.646	0.077
3.703700e-05	3.617	0.067
3.846150e-05	3.571	0.048
4.000000e-05	3.53	0.028
4.166670e-05	3.492	0.013
4.347830e-05	3.458	0.021
4.545450e-05	3.426	0.028
4.761900e-05	3.398	0.028
5.000000e-05	3.372	0.018
5.263160e-05	3.348	0.009
5.555560e-05	3.326	0.011
