Wavelength(m)	n	k
# material: GaN
# source: 1) T. Kawashima, H. Yoshikawa, S. Adachi. Optical properties of hexagonal GaN. J. Appl. Phys. 82, 3528-3535 (1997) 2) S. Logothetidis, J. Petalas, M. Cardona, T. D. Moustakas. Optical properties and temperature dependence of the interband transitions of cubic and hexagonal GaN. Phys. Rev. B 50, 18017-18029 (1994) * Authors of Ref. 1 provide a simplified model of the interband transitions (MDF) based on their experimental data combined with experimental data from Ref. 2. [Calculation script (Python)]
# conditions: Single-crystalline hexagonal GaN (-GaN) film on (0001) sapphire substrate. Ordinary ray (o, Ec). Room temperature.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/GaN/nk/Kawashima.yml
# type: tabulated nk
# range: 1.2398e-07 - 9.9187e-07 m
# converted: 2026-07-31 (wavelength um -> m)
2.522700e-07	2.6485	0.51123
2.531700e-07	2.6455	0.50836
2.540800e-07	2.6426	0.50553
2.549900e-07	2.6397	0.50275
2.559200e-07	2.6369	0.50001
2.568500e-07	2.6342	0.49732
2.577800e-07	2.6315	0.49467
2.587300e-07	2.6289	0.49206
2.596800e-07	2.6263	0.48949
2.606300e-07	2.6238	0.48695
2.616000e-07	2.6214	0.48444
2.625700e-07	2.6191	0.48197
2.635500e-07	2.6168	0.47953
2.645300e-07	2.6146	0.47711
2.655300e-07	2.6124	0.47472
2.665300e-07	2.6103	0.47235
2.675400e-07	2.6083	0.47001
2.685500e-07	2.6063	0.46768
2.695800e-07	2.6044	0.46538
2.706100e-07	2.6026	0.46309
2.716500e-07	2.6008	0.46081
2.727000e-07	2.5991	0.45855
2.737500e-07	2.5974	0.4563
2.748200e-07	2.5958	0.45406
2.758900e-07	2.5943	0.45183
2.769700e-07	2.5928	0.4496
2.780600e-07	2.5914	0.44737
2.791600e-07	2.59	0.44515
2.802600e-07	2.5887	0.44293
2.813800e-07	2.5875	0.4407
2.825000e-07	2.5863	0.43848
2.836400e-07	2.5852	0.43624
2.847800e-07	2.5841	0.434
2.859300e-07	2.5831	0.43175
2.870900e-07	2.5822	0.42949
2.882600e-07	2.5813	0.42722
2.894400e-07	2.5804	0.42493
2.906300e-07	2.5796	0.42262
2.918300e-07	2.5789	0.42029
2.930400e-07	2.5782	0.41794
2.942600e-07	2.5776	0.41556
2.954900e-07	2.577	0.41316
2.967300e-07	2.5765	0.41073
2.979800e-07	2.576	0.40827
2.992400e-07	2.5755	0.40577
3.005100e-07	2.5752	0.40324
3.018000e-07	2.5748	0.40067
