Wavelength(m)	n	k
# material: MgO
# source: R.A. Synowicki and T. E. Tiwald. Optical properties of bulk c-ZrO2, c-MgO and a-As2S3 determined by variable angle spectroscopic ellipsometry. Thin Solid Films 455-456, 248-255 (2004) Calculation scripts (Python): Synowicki 2004 - MgO.py, Synowicki 2004 - Aux funcs.py
# conditions: Data generated from oscillator model.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/MgO/nk/Synowicki.yml
# type: tabulated nk
# range: 1.3010e-07 - 3.3000e-05 m
# converted: 2026-07-31 (wavelength um -> m)
2.104600e-05	0.027074	3.5021
2.120400e-05	0.028329	3.6127
2.136100e-05	0.029761	3.7287
2.151800e-05	0.031393	3.8507
2.167500e-05	0.033253	3.9793
2.183300e-05	0.035375	4.1154
2.199000e-05	0.037801	4.2598
2.214700e-05	0.040582	4.4137
2.230500e-05	0.043782	4.5782
2.246200e-05	0.047488	4.755
2.261900e-05	0.051805	4.9458
2.277600e-05	0.05687	5.1529
2.293400e-05	0.062864	5.3789
2.309100e-05	0.070044	5.6275
2.324800e-05	0.078733	5.9029
2.340600e-05	0.089404	6.2108
2.356300e-05	0.10274	6.5587
2.372000e-05	0.11975	6.957
2.387700e-05	0.14202	7.4201
2.403500e-05	0.1721	7.9687
2.419200e-05	0.21439	8.6347
2.434900e-05	0.27701	9.4683
2.450700e-05	0.37644	10.556
2.466400e-05	0.55371	12.075
2.482100e-05	0.92745	14.407
2.497800e-05	2.0164	18.681
2.513600e-05	10.022	29.638
2.529300e-05	28.197	7.8261
2.545000e-05	18.474	1.8413
2.560800e-05	14.653	0.89314
2.576500e-05	12.54	0.54821
2.592200e-05	11.165	0.38008
2.607900e-05	10.186	0.28379
2.623700e-05	9.4453	0.2228
2.639400e-05	8.8602	0.18115
2.655100e-05	8.3837	0.15122
2.670900e-05	7.9866	0.12886
2.686600e-05	7.6495	0.11163
2.702300e-05	7.3592	0.098043
2.718000e-05	7.106	0.087092
2.733800e-05	6.8828	0.078102
2.749500e-05	6.6841	0.070609
