Wavelength(m)	n	k
# material: BaTiO3
# source: S.H. Wemple, M. Didomenico Jr., I. Camlibel. Dielectric and optical properties of melt-grown BaTiO3. J. Phys. Chem. Solids 29, 1797-1803 (1968)
# conditions: Ordinary ray (o). Room temperature.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/BaTiO3/nk/Wemple-o.yml
# type: formula 1
# note: dispersion formula sampled at 5000 points; k set to 0
# range: 4.0000e-07 - 7.0000e-07 m
# converted: 2026-07-31 by tools/convert_refractiveindex_info.py (wavelength um -> m)
4.222044e-07	2.60902	0
4.222645e-07	2.6089	0
4.223245e-07	2.60878	0
4.223845e-07	2.60866	0
4.224445e-07	2.60853	0
4.225045e-07	2.60841	0
4.225645e-07	2.60829	0
4.226245e-07	2.60817	0
4.226845e-07	2.60805	0
4.227445e-07	2.60793	0
4.228046e-07	2.6078	0
4.228646e-07	2.60768	0
4.229246e-07	2.60756	0
4.229846e-07	2.60744	0
4.230446e-07	2.60732	0
4.231046e-07	2.6072	0
4.231646e-07	2.60707	0
4.232246e-07	2.60695	0
4.232847e-07	2.60683	0
4.233447e-07	2.60671	0
4.234047e-07	2.60659	0
4.234647e-07	2.60647	0
4.235247e-07	2.60635	0
4.235847e-07	2.60623	0
4.236447e-07	2.60611	0
4.237047e-07	2.60599	0
4.237648e-07	2.60587	0
4.238248e-07	2.60575	0
4.238848e-07	2.60562	0
4.239448e-07	2.6055	0
4.240048e-07	2.60538	0
4.240648e-07	2.60526	0
4.241248e-07	2.60514	0
4.241848e-07	2.60502	0
4.242448e-07	2.6049	0
4.243049e-07	2.60478	0
4.243649e-07	2.60466	0
4.244249e-07	2.60454	0
4.244849e-07	2.60442	0
4.245449e-07	2.60431	0
4.246049e-07	2.60419	0
4.246649e-07	2.60407	0
4.247249e-07	2.60395	0
4.247850e-07	2.60383	0
4.248450e-07	2.60371	0
4.249050e-07	2.60359	0
4.249650e-07	2.60347	0
4.250250e-07	2.60335	0
4.250850e-07	2.60323	0
4.251450e-07	2.60311	0
4.252050e-07	2.60299	0
4.252651e-07	2.60288	0
4.253251e-07	2.60276	0
4.253851e-07	2.60264	0
4.254451e-07	2.60252	0
4.255051e-07	2.6024	0
4.255651e-07	2.60228	0
4.256251e-07	2.60216	0
4.256851e-07	2.60205	0
4.257451e-07	2.60193	0
4.258052e-07	2.60181	0
4.258652e-07	2.60169	0
4.259252e-07	2.60157	0
4.259852e-07	2.60146	0
4.260452e-07	2.60134	0
4.261052e-07	2.60122	0
4.261652e-07	2.6011	0
4.262252e-07	2.60098	0
4.262853e-07	2.60087	0
4.263453e-07	2.60075	0
4.264053e-07	2.60063	0
4.264653e-07	2.60051	0
4.265253e-07	2.6004	0
4.265853e-07	2.60028	0
4.266453e-07	2.60016	0
4.267053e-07	2.60005	0
4.267654e-07	2.59993	0
4.268254e-07	2.59981	0
4.268854e-07	2.59969	0
4.269454e-07	2.59958	0
4.270054e-07	2.59946	0
4.270654e-07	2.59934	0
4.271254e-07	2.59923	0
4.271854e-07	2.59911	0
4.272454e-07	2.59899	0
4.273055e-07	2.59888	0
4.273655e-07	2.59876	0
4.274255e-07	2.59865	0
4.274855e-07	2.59853	0
4.275455e-07	2.59841	0
4.276055e-07	2.5983	0
4.276655e-07	2.59818	0
4.277255e-07	2.59807	0
4.277856e-07	2.59795	0
4.278456e-07	2.59783	0
4.279056e-07	2.59772	0
4.279656e-07	2.5976	0
4.280256e-07	2.59749	0
4.280856e-07	2.59737	0
4.281456e-07	2.59726	0
4.282056e-07	2.59714	0
4.282657e-07	2.59702	0
4.283257e-07	2.59691	0
4.283857e-07	2.59679	0
4.284457e-07	2.59668	0
4.285057e-07	2.59656	0
4.285657e-07	2.59645	0
4.286257e-07	2.59633	0
4.286857e-07	2.59622	0
4.287457e-07	2.5961	0
4.288058e-07	2.59599	0
4.288658e-07	2.59587	0
4.289258e-07	2.59576	0
4.289858e-07	2.59565	0
4.290458e-07	2.59553	0
4.291058e-07	2.59542	0
4.291658e-07	2.5953	0
4.292258e-07	2.59519	0
4.292859e-07	2.59507	0
4.293459e-07	2.59496	0
4.294059e-07	2.59485	0
4.294659e-07	2.59473	0
4.295259e-07	2.59462	0
4.295859e-07	2.5945	0
4.296459e-07	2.59439	0
4.297059e-07	2.59428	0
4.297660e-07	2.59416	0
4.298260e-07	2.59405	0
4.298860e-07	2.59394	0
4.299460e-07	2.59382	0
4.300060e-07	2.59371	0
4.300660e-07	2.5936	0
4.301260e-07	2.59348	0
4.301860e-07	2.59337	0
4.302460e-07	2.59326	0
4.303061e-07	2.59314	0
4.303661e-07	2.59303	0
4.304261e-07	2.59292	0
4.304861e-07	2.5928	0
4.305461e-07	2.59269	0
4.306061e-07	2.59258	0
4.306661e-07	2.59247	0
4.307261e-07	2.59235	0
4.307862e-07	2.59224	0
4.308462e-07	2.59213	0
4.309062e-07	2.59202	0
4.309662e-07	2.5919	0
4.310262e-07	2.59179	0
4.310862e-07	2.59168	0
4.311462e-07	2.59157	0
4.312062e-07	2.59145	0
4.312663e-07	2.59134	0
4.313263e-07	2.59123	0
4.313863e-07	2.59112	0
4.314463e-07	2.59101	0
4.315063e-07	2.5909	0
4.315663e-07	2.59078	0
4.316263e-07	2.59067	0
4.316863e-07	2.59056	0
4.317463e-07	2.59045	0
4.318064e-07	2.59034	0
4.318664e-07	2.59023	0
4.319264e-07	2.59011	0
4.319864e-07	2.59	0
4.320464e-07	2.58989	0
4.321064e-07	2.58978	0
4.321664e-07	2.58967	0
4.322264e-07	2.58956	0
4.322865e-07	2.58945	0
4.323465e-07	2.58934	0
4.324065e-07	2.58923	0
4.324665e-07	2.58912	0
4.325265e-07	2.589	0
4.325865e-07	2.58889	0
4.326465e-07	2.58878	0
4.327065e-07	2.58867	0
4.327666e-07	2.58856	0
4.328266e-07	2.58845	0
4.328866e-07	2.58834	0
4.329466e-07	2.58823	0
4.330066e-07	2.58812	0
4.330666e-07	2.58801	0
4.331266e-07	2.5879	0
4.331866e-07	2.58779	0
4.332466e-07	2.58768	0
4.333067e-07	2.58757	0
4.333667e-07	2.58746	0
4.334267e-07	2.58735	0
4.334867e-07	2.58724	0
4.335467e-07	2.58713	0
4.336067e-07	2.58702	0
4.336667e-07	2.58691	0
4.337267e-07	2.5868	0
4.337868e-07	2.58669	0
4.338468e-07	2.58659	0
4.339068e-07	2.58648	0
4.339668e-07	2.58637	0
4.340268e-07	2.58626	0
4.340868e-07	2.58615	0
4.341468e-07	2.58604	0
4.342068e-07	2.58593	0
4.342669e-07	2.58582	0
4.343269e-07	2.58571	0
4.343869e-07	2.5856	0
4.344469e-07	2.5855	0
4.345069e-07	2.58539	0
