Wavelength(m)	n	k
# material: Graphene
# source: optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.6 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-08-04
4.988489e-06	0.0290427	12.5035
5.011538e-06	0.0293045	12.5644
5.034693e-06	0.0295688	12.6255
5.057956e-06	0.0298355	12.6868
5.081325e-06	0.0301047	12.7485
5.104803e-06	0.0303764	12.8104
5.128390e-06	0.0306507	12.8725
5.152085e-06	0.0309274	12.935
5.175890e-06	0.0312068	12.9977
5.199805e-06	0.0314887	13.0607
5.223830e-06	0.0317733	13.124
5.247966e-06	0.0320605	13.1875
5.272214e-06	0.0323504	13.2514
5.296574e-06	0.0326429	13.3155
5.321046e-06	0.0329382	13.3799
5.345632e-06	0.0332362	13.4446
5.370331e-06	0.033537	13.5095
5.395144e-06	0.0338406	13.5748
5.420072e-06	0.034147	13.6403
5.445115e-06	0.0344562	13.7061
5.470274e-06	0.0347683	13.7722
5.495549e-06	0.0350833	13.8386
5.520940e-06	0.0354012	13.9053
5.546449e-06	0.0357221	13.9723
5.572076e-06	0.0360459	14.0396
5.597822e-06	0.0363728	14.1072
5.623686e-06	0.0367027	14.1751
5.649670e-06	0.0370356	14.2432
5.675774e-06	0.0373717	14.3117
5.701998e-06	0.0377108	14.3805
5.728344e-06	0.0380531	14.4496
5.754811e-06	0.0383986	14.519
5.781401e-06	0.0387473	14.5887
5.808113e-06	0.0390992	14.6587
5.834949e-06	0.0394544	14.729
5.861909e-06	0.0398129	14.7997
5.888994e-06	0.0401747	14.8706
5.916203e-06	0.0405398	14.9419
5.943538e-06	0.0409084	15.0135
5.971000e-06	0.0412803	15.0854
5.998589e-06	0.0416557	15.1576
6.026305e-06	0.0420346	15.2301
6.054149e-06	0.042417	15.303
6.082121e-06	0.042803	15.3762
6.110223e-06	0.0431925	15.4497
6.138455e-06	0.0435857	15.5236
6.166817e-06	0.0439825	15.5977
6.195311e-06	0.0443829	15.6722
6.223936e-06	0.0447871	15.7471
6.252693e-06	0.045195	15.8222
6.281583e-06	0.0456068	15.8977
6.310607e-06	0.0460223	15.9736
6.339764e-06	0.0464417	16.0497
6.369057e-06	0.0468649	16.1263
6.398484e-06	0.0472921	16.2031
6.428048e-06	0.0477233	16.2803
6.457748e-06	0.0481584	16.3579
6.487586e-06	0.0485976	16.4358
6.517561e-06	0.0490409	16.514
6.547675e-06	0.0494883	16.5926
6.577928e-06	0.0499398	16.6716
6.608321e-06	0.0503955	16.7509
6.638854e-06	0.0508554	16.8305
6.669528e-06	0.0513196	16.9105
6.700344e-06	0.0517881	16.9909
6.731303e-06	0.0522609	17.0716
6.762404e-06	0.0527381	17.1527
6.793650e-06	0.0532198	17.2342
6.825039e-06	0.0537059	17.316
6.856574e-06	0.0541965	17.3982
6.888254e-06	0.0546917	17.4808
6.920080e-06	0.0551914	17.5637
6.952054e-06	0.0556958	17.647
6.984176e-06	0.0562048	17.7307
7.016445e-06	0.0567186	17.8147
7.048864e-06	0.0572372	17.8992
7.081433e-06	0.0577605	17.984
7.114152e-06	0.0582887	18.0692
7.147023e-06	0.0588218	18.1547
7.180045e-06	0.0593598	18.2407
7.213220e-06	0.0599028	18.3271
7.246548e-06	0.0604509	18.4138
7.280030e-06	0.061004	18.5009
7.313667e-06	0.0615622	18.5885
7.347459e-06	0.0621257	18.6764
7.381407e-06	0.0626943	18.7647
7.415513e-06	0.0632682	18.8534
7.449775e-06	0.0638474	18.9425
7.484196e-06	0.064432	19.032
7.518777e-06	0.0650221	19.1219
7.553517e-06	0.0656175	19.2123
7.588417e-06	0.0662186	19.303
7.623479e-06	0.0668251	19.3941
7.658702e-06	0.0674373	19.4857
7.694089e-06	0.0680552	19.5776
7.729639e-06	0.0686788	19.67
7.765353e-06	0.0693081	19.7628
7.801232e-06	0.0699433	19.856
7.837277e-06	0.0705844	19.9497
7.873489e-06	0.0712314	20.0438
7.909867e-06	0.0718845	20.1382
7.946414e-06	0.0725435	20.2332
7.983130e-06	0.0732087	20.3285
8.020016e-06	0.0738801	20.4243
8.057071e-06	0.0745576	20.5205
8.094298e-06	0.0752415	20.6171
8.131698e-06	0.0759316	20.7142
8.169269e-06	0.0766282	20.8117
8.207015e-06	0.0773312	20.9097
8.244935e-06	0.0780408	21.0081
8.283030e-06	0.0787569	21.107
8.321301e-06	0.0794796	21.2063
8.359749e-06	0.0802091	21.306
8.398374e-06	0.0809453	21.4062
8.437178e-06	0.0816883	21.5069
8.476162e-06	0.0824382	21.608
8.515325e-06	0.083195	21.7096
8.554670e-06	0.0839589	21.8116
8.594196e-06	0.0847298	21.9141
8.633905e-06	0.0855079	22.0171
8.673797e-06	0.0862932	22.1205
8.713873e-06	0.0870858	22.2245
8.754135e-06	0.0878857	22.3288
8.794583e-06	0.088693	22.4337
8.835218e-06	0.0895078	22.539
8.876040e-06	0.0903301	22.6448
8.917051e-06	0.0911601	22.7511
8.958252e-06	0.0919977	22.8579
8.999643e-06	0.0928431	22.9651
9.041225e-06	0.0936964	23.0729
9.082999e-06	0.0945575	23.1811
9.124966e-06	0.0954267	23.2898
9.167127e-06	0.0963038	23.399
9.209483e-06	0.0971891	23.5087
9.252035e-06	0.0980826	23.619
9.294783e-06	0.0989844	23.7297
9.337729e-06	0.0998945	23.8409
9.380873e-06	0.100813	23.9526
9.424217e-06	0.10174	24.0649
9.467761e-06	0.102676	24.1776
9.511506e-06	0.10362	24.2909
9.555453e-06	0.104573	24.4046
9.599603e-06	0.105535	24.5189
9.643958e-06	0.106506	24.6338
9.688517e-06	0.107486	24.7491
9.733282e-06	0.108475	24.865
9.778254e-06	0.109473	24.9813
9.823433e-06	0.11048	25.0983
9.868822e-06	0.111497	25.2157
9.914420e-06	0.112523	25.3337
9.960229e-06	0.113558	25.4522
1.000625e-05	0.114603	25.5713
1.005248e-05	0.115658	25.6909
1.009893e-05	0.116723	25.8111
1.014559e-05	0.117797	25.9318
1.019247e-05	0.118882	26.053
1.023956e-05	0.119976	26.1749
1.028687e-05	0.121081	26.2972
1.033440e-05	0.122195	26.4202
1.038215e-05	0.12332	26.5436
