Wavelength(m)	n	k
# material: Graphene
# source: lab MATLAB library, optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.2 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
2.662953e-07	1.41921	1.00684
2.667287e-07	1.41999	1.00793
2.671627e-07	1.42076	1.00902
2.675975e-07	1.42154	1.01011
2.680329e-07	1.42232	1.0112
2.684691e-07	1.42309	1.01229
2.689060e-07	1.42387	1.01338
2.693436e-07	1.42465	1.01448
2.697819e-07	1.42543	1.01557
2.702209e-07	1.42621	1.01667
2.706606e-07	1.427	1.01776
2.711011e-07	1.42778	1.01886
2.715422e-07	1.42857	1.01996
2.719841e-07	1.42935	1.02105
2.724267e-07	1.43014	1.02215
2.728700e-07	1.43092	1.02325
2.733141e-07	1.43171	1.02435
2.737588e-07	1.4325	1.02546
2.742043e-07	1.43329	1.02656
2.746505e-07	1.43408	1.02766
2.750975e-07	1.43488	1.02877
2.755451e-07	1.43567	1.02987
2.759935e-07	1.43647	1.03098
2.764427e-07	1.43726	1.03208
2.768925e-07	1.43806	1.03319
2.773431e-07	1.43885	1.0343
2.777944e-07	1.43965	1.03541
2.782465e-07	1.44045	1.03652
2.786993e-07	1.44125	1.03763
2.791528e-07	1.44205	1.03874
2.796071e-07	1.44286	1.03985
2.800621e-07	1.44366	1.04096
2.805178e-07	1.44446	1.04208
2.809743e-07	1.44527	1.04319
2.814315e-07	1.44608	1.0443
2.818895e-07	1.44688	1.04542
2.823482e-07	1.44769	1.04654
2.828077e-07	1.4485	1.04765
2.832679e-07	1.44931	1.04877
2.837289e-07	1.45012	1.04989
2.841906e-07	1.45093	1.05101
2.846530e-07	1.45175	1.05213
2.851163e-07	1.45256	1.05325
2.855802e-07	1.45338	1.05438
2.860450e-07	1.45419	1.0555
2.865104e-07	1.45501	1.05662
2.869767e-07	1.45583	1.05775
2.874437e-07	1.45665	1.05887
2.879114e-07	1.45747	1.06
2.883799e-07	1.45829	1.06113
2.888492e-07	1.45911	1.06226
2.893193e-07	1.45994	1.06338
2.897901e-07	1.46076	1.06451
2.902617e-07	1.46159	1.06564
2.907340e-07	1.46241	1.06677
2.912071e-07	1.46324	1.06791
2.916810e-07	1.46407	1.06904
2.921556e-07	1.4649	1.07017
2.926311e-07	1.46573	1.07131
2.931073e-07	1.46656	1.07244
2.935842e-07	1.46739	1.07358
2.940620e-07	1.46823	1.07472
2.945405e-07	1.46906	1.07585
2.950198e-07	1.46989	1.07699
2.954999e-07	1.47073	1.07813
2.959808e-07	1.47157	1.07927
2.964624e-07	1.47241	1.08041
2.969449e-07	1.47325	1.08155
2.974281e-07	1.47409	1.0827
2.979121e-07	1.47493	1.08384
2.983969e-07	1.47577	1.08498
2.988825e-07	1.47661	1.08613
2.993688e-07	1.47746	1.08727
2.998560e-07	1.4783	1.08842
3.003440e-07	1.47915	1.08957
3.008327e-07	1.48	1.09072
3.013223e-07	1.48085	1.09187
3.018126e-07	1.4817	1.09302
3.023037e-07	1.48255	1.09417
3.027957e-07	1.4834	1.09532
3.032884e-07	1.48425	1.09647
3.037820e-07	1.48511	1.09762
3.042763e-07	1.48596	1.09878
3.047715e-07	1.48682	1.09993
3.052674e-07	1.48767	1.10109
3.057642e-07	1.48853	1.10224
3.062617e-07	1.48939	1.1034
3.067601e-07	1.49025	1.10456
3.072593e-07	1.49111	1.10572
3.077593e-07	1.49197	1.10688
3.082601e-07	1.49284	1.10804
3.087618e-07	1.4937	1.1092
3.092642e-07	1.49456	1.11036
3.097675e-07	1.49543	1.11152
3.102716e-07	1.4963	1.11269
3.107765e-07	1.49717	1.11385
3.112822e-07	1.49804	1.11502
3.117887e-07	1.49891	1.11618
3.122961e-07	1.49978	1.11735
3.128043e-07	1.50065	1.11852
3.133133e-07	1.50152	1.11969
3.138232e-07	1.5024	1.12086
3.143339e-07	1.50327	1.12203
3.148454e-07	1.50415	1.1232
3.153578e-07	1.50503	1.12437
3.158709e-07	1.5059	1.12555
3.163850e-07	1.50678	1.12672
3.168998e-07	1.50766	1.12789
3.174155e-07	1.50855	1.12907
3.179320e-07	1.50943	1.13025
3.184494e-07	1.51031	1.13142
3.189676e-07	1.5112	1.1326
3.194867e-07	1.51208	1.13378
3.200066e-07	1.51297	1.13496
3.205273e-07	1.51386	1.13614
3.210489e-07	1.51475	1.13732
3.215714e-07	1.51564	1.1385
3.220946e-07	1.51653	1.13969
3.226188e-07	1.51742	1.14087
3.231438e-07	1.51831	1.14205
3.236696e-07	1.5192	1.14324
3.241964e-07	1.5201	1.14443
3.247239e-07	1.521	1.14561
3.252523e-07	1.52189	1.1468
3.257816e-07	1.52279	1.14799
3.263118e-07	1.52369	1.14918
3.268428e-07	1.52459	1.15037
3.273746e-07	1.52549	1.15156
3.279074e-07	1.52639	1.15275
3.284410e-07	1.5273	1.15395
3.289755e-07	1.5282	1.15514
3.295108e-07	1.52911	1.15634
3.300470e-07	1.53002	1.15753
3.305841e-07	1.53092	1.15873
3.311221e-07	1.53183	1.15993
3.316609e-07	1.53274	1.16112
3.322006e-07	1.53365	1.16232
3.327412e-07	1.53456	1.16352
3.332827e-07	1.53548	1.16472
3.338250e-07	1.53639	1.16592
3.343683e-07	1.53731	1.16713
3.349124e-07	1.53822	1.16833
3.354574e-07	1.53914	1.16953
3.360033e-07	1.54006	1.17074
3.365501e-07	1.54098	1.17194
3.370977e-07	1.5419	1.17315
3.376463e-07	1.54282	1.17436
3.381957e-07	1.54374	1.17557
3.387461e-07	1.54466	1.17678
3.392973e-07	1.54559	1.17799
3.398495e-07	1.54651	1.1792
3.404025e-07	1.54744	1.18041
3.409564e-07	1.54837	1.18162
3.415113e-07	1.5493	1.18284
3.420670e-07	1.55023	1.18405
3.426237e-07	1.55116	1.18527
3.431812e-07	1.55209	1.18648
3.437397e-07	1.55302	1.1877
3.442990e-07	1.55396	1.18892
3.448593e-07	1.55489	1.19013
3.454205e-07	1.55583	1.19135
3.459826e-07	1.55677	1.19257
3.465456e-07	1.55771	1.1938
3.471096e-07	1.55865	1.19502
3.476744e-07	1.55959	1.19624
3.482402e-07	1.56053	1.19747
3.488069e-07	1.56147	1.19869
3.493745e-07	1.56241	1.19992
3.499430e-07	1.56336	1.20114
3.505125e-07	1.56431	1.20237
3.510829e-07	1.56525	1.2036
3.516542e-07	1.5662	1.20483
3.522264e-07	1.56715	1.20606
3.527996e-07	1.5681	1.20729
3.533737e-07	1.56905	1.20852
3.539488e-07	1.57	1.20975
3.545248e-07	1.57096	1.21098
3.551017e-07	1.57191	1.21222
3.556795e-07	1.57287	1.21345
3.562583e-07	1.57382	1.21469
3.568381e-07	1.57478	1.21593
3.574188e-07	1.57574	1.21717
3.580004e-07	1.5767	1.2184
3.585830e-07	1.57766	1.21964
3.591665e-07	1.57862	1.22088
3.597510e-07	1.57959	1.22212
3.603364e-07	1.58055	1.22337
3.609228e-07	1.58152	1.22461
