Wavelength(m)	n	k
# material: Au
# source: lab MATLAB library, optprop_Au_Palik.m (inline Drude fit)
# model: eps = 1 - wp^2/(w^2 + i*Gamma*w), wp = 2pi*1.85e15, Gamma = 2pi*14.5355e12
# note: free-electron Drude only, no interband term; unreliable below roughly 1 um
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-07-31 by tools/convert_matlab_optprop.py
4.852404e-06	3.40761	29.3295
4.874825e-06	3.43811	29.4598
4.897348e-06	3.46887	29.5907
4.919976e-06	3.4999	29.7221
4.942709e-06	3.53119	29.854
4.965546e-06	3.56276	29.9865
4.988489e-06	3.5946	30.1194
5.011538e-06	3.62671	30.253
5.034693e-06	3.6591	30.3871
5.057956e-06	3.69177	30.5217
5.081325e-06	3.72472	30.6568
5.104803e-06	3.75795	30.7925
5.128390e-06	3.79147	30.9288
5.152085e-06	3.82528	31.0656
5.175890e-06	3.85937	31.2029
5.199805e-06	3.89376	31.3408
5.223830e-06	3.92845	31.4793
5.247966e-06	3.96343	31.6183
5.272214e-06	3.99871	31.7578
5.296574e-06	4.03429	31.8979
5.321046e-06	4.07018	32.0386
5.345632e-06	4.10637	32.1798
5.370331e-06	4.14287	32.3216
5.395144e-06	4.17969	32.464
5.420072e-06	4.21681	32.6069
5.445115e-06	4.25426	32.7504
5.470274e-06	4.29202	32.8945
5.495549e-06	4.3301	33.0391
5.520940e-06	4.36851	33.1843
5.546449e-06	4.40724	33.33
5.572076e-06	4.4463	33.4764
5.597822e-06	4.4857	33.6233
5.623686e-06	4.52542	33.7708
5.649670e-06	4.56549	33.9188
5.675774e-06	4.60589	34.0675
5.701998e-06	4.64663	34.2167
5.728344e-06	4.68772	34.3665
5.754811e-06	4.72915	34.5169
5.781401e-06	4.77093	34.6678
5.808113e-06	4.81307	34.8194
5.834949e-06	4.85556	34.9715
5.861909e-06	4.8984	35.1243
5.888994e-06	4.94161	35.2776
5.916203e-06	4.98518	35.4315
5.943538e-06	5.02911	35.586
